134,웬디,5.09,미국,111분,https://movie-phinf.pstatic.net/20210603_146/1622701148189x39IC_JPEG/movie_image.jpg?type=m203_290_2,데빈 프랑스, 야슈아 막, 게이지 나퀸,2021,6,30,"기찻길 옆, 작은 식당이 세상의 전부인 소녀 ‘웬디’는내면에 차오르는 호기심과 모험심으로 매일 새로운 세상을 꿈꾼다.그러던 어느 날, ‘피터’가 나타나고‘웬디’와 쌍둥이 형제 ‘더글라스’, ‘제임스’를 이끌고 여정을 떠나게 된다.그리고 자신의 의지로 어른이 되지 않고 영원히 어린이로 살 수 있는신비로운 섬에 도착하게 되는데…"
135,인 더 하이츠,6.96,미국,142분,https://movie-phinf.pstatic.net/20210601_180/1622529931896LLAeY_JPEG/movie_image.jpg?type=m203_290_2,안소니 라모스, 멜리사 바레사, 코리 호킨스,2021,6,30,"[""'우스나비'에겐 도미니카 해변에 아버지의 상점을 다시 열고 싶은 꿈이 있다., 어린 시절부터 좋아한 친구 바네사에게 아직 고백 한 번 못한 채 망설이며 지내고 있다.'바네사'는 동네 미용실에서 패션 디자이너가 되기 위해, 도시로 나가려다 예기치 못한 사랑에 빠진다.스탠포드 대학에 진학한 '니나'는 가족들과 마을 사람들의 기대가 부담스럽고,, 연인 '베니'는 니나의 아버지이자 사장이 니나의 학비 마련을 위해, 운수회사를 팔려고 한다는 사실을 알게 된다.그러던 어느 날 우스나비 가게에서 복권 당첨자가 나오고,하이츠의 모든 사람들은 저 마다의 행복한 미래를 꿈꾸는데..."
136,미드나이트,8.51,한국,103분,https://movie-phinf.pstatic.net/20210610_18/16233093429042QIXx_JPEG/movie_image.jpg?type=m203_290_2,진기주, 위하준, 박훈,2021,6,30,"[""청각장애를 가진 '경미'는 귀가하던 길에 피를 흘리며 쓰러져 있는 '소정'을 목격하고,"", 그녀를 도와주려다 연쇄살인마 '도식'의 새로운 타겟이 된다."", ', 살고 싶다는 의지로 미친듯이 도망치는 '경미' 하지만 살인마의 발소리조차 들을 수 없고,"", '도식'은 또 다른 얼굴로 나타나 경미를 위협하는데..."", ', 한밤중, 서울 한복판에서 펼쳐지는 연쇄살인마와 그의 타겟이 된 '경미'의 멈출 수 없는 추격전!"", 극강의 음소거 추격 스릴러가 온다!"
137,우리는 매일매일,9.75,한국,75분,https://movie-phinf.pstatic.net/20210614_156/1623649784985R6zzJ_JPEG/movie_image.jpg?type=m203_290_2,허은주, 김이승현, 유여원,2021,6,30,"미투운동이 한창이던 어느 날, 옛 친구들이 떠올랐다', 90년대 말 함께 페미니즘을 외쳤던 친구들은 지금 어떻게 살고 있을까.', 삶터, 일터, 가족형태 모두 다른 친구들을 찾아가 던진 질문 하나.', “한국사회에서 페미니스트로 산다는 건 뭘까?”',   ', 그때나 지금이나 세상을 향해 목소리를 내는', 아직 끝나지 않은 우리들의 이야기가 다시 시작된다!"
138,신해석 삼국지,8.25,일본,113분,https://movie-phinf.pstatic.net/20210616_153/1623828626541EiG2y_JPEG/movie_image.jpg?type=m203_290_2,오오이즈미 요, 오구리 슌, 카쿠 켄토,2021,6,24,"1800년 전, 위.촉.오 세 나라가 패권을 다투는 격동의 시기.짜증도, 투덜도 잘 내는 똥꼬발랄 촉나라 ‘유비’는어쩔 수 없는(?) 세력 확장을 위해 팔랑귀 예스맨 ‘손권’과 함께 손을 잡는다.촉.오나라 연합군 3만 vs 프로 음주가무러 ‘조조’가 이끄는 위나라 80만.바로, 그 전설의 적벽대전이 시작된다!감당불가 상상력  X 저세상 배꼽텐션혼을 쏙~ 빼 는 무근본 웃음 전쟁 개전!"
139,크레센도,8.56,독일,112분,https://movie-phinf.pstatic.net/20210528_249/1622168825230rzIML_JPEG/movie_image.jpg?type=m203_290_2,페테르 시모니슈에크, 다니엘 돈스코이, 사브리나 아마리,2021,6,24,"세계적인 마에스트로 ‘에두아르트’는 평화 콘서트를 위해 오디션을 거쳐 이스라엘과 팔레스타인의 재능 있는 연주자들을 뽑는다. 수십 년간 이어온 분쟁과 갈등을 넘어 오직 음악을 바라보고 모였지만, 깊이 담겨 있던 분노와 증오는 이내 서로를 공격한다. 하나의 오케스트라를 위해 지휘자 ‘에두아르트’는 진심을 담아 노력하고영원히 평행선을 걸을 것 같던 이들은 조금씩 서로를 이해하기 시작한다. 그러나 공연을 하루 앞두고 팔레스타인 클라리넷 연주자 ‘오마르’와 이스라엘 프렌치 호른 연주가 ‘쉬라’가 사라지는데…오케스트라 공연은 무사히 열릴 수 있을까?평화를 향한 희망의 멜로디가 울려 퍼진다!"
140,흩어진 밤,8.17,한국,81분,https://movie-phinf.pstatic.net/20210525_242/1621909147645RsPwU_JPEG/movie_image.jpg?type=m203_290_2,문승아, 최준우, 김채원,2021,6,24,갑자기 집에 찾아드는 낯선 사람들.엄마와 함께 공부에 집중하는 오빠.일주일에 한 번 볼까 말까 한 아빠.그리고 원치 않게 떠맡게 된 힘든 선택.어둠 속에서 흩어지는 마음들을 바라보는 수민.
141,킬러의 보디가드 2,7.55,미국,117분,https://movie-phinf.pstatic.net/20210624_286/1624496856988kAD9f_JPEG/movie_image.jpg?type=m203_290_2,라이언 레이놀즈, 사무엘 L. 잭슨, 셀마 헤이엑,2021,6,23,"미치광이 킬러 ‘다리우스’의 경호를 맡은 후 ', 매일 밤 그의 악몽을 꾸는 보디가드 ‘마이클’ 앞에 나타난 무대포 직진녀 ‘소니아’', 남편 ‘다리우스’가 납치되었다며 다짜고짜 그를 구하러 가야 한다고 하는데…', ', 한 명도 버거운데 그의 와이프까지 플러스?!', 설상가상으로 유럽 전역을 위기로 몰아넣는 사건들이 연속적으로 터지고', 인터폴의 비밀스러운 의뢰까지 추가되는데..', ', 2배 더 강력한, 2배 더 골때리는, 2배 더 커진', 모두가 기다린 1+1 트리플 환장 액션 블록버스터가 온다!"
142,데이팅 앰버,8.00,아일랜드,92분,https://movie-phinf.pstatic.net/20210610_162/1623314772686s6M7p_JPEG/movie_image.jpg?type=m203_290_2,롤라 페티크루, 피온 오쉐어, 샤론 호갠,2021,6,23,"성 지향성을 의심받으며 학교에서 놀림당하는 ‘에디’와 ‘앰버’는 친구들의 괴롭힘에서 벗어나기 위해 사귀는 ‘척’만 하는 계약 연애를 시작한다. 스킨쉽을 하고, 데이트를 하는 등 연인 사이인 척 행동하는 두 사람은 함께하는 여러 경험과 대화를 통해 서로의 진짜 모습을 알아가게 된다. 자신의 모습을 당당히 인정하고 세상에 나아갈 준비를 하는 앰버와 달리 에디는 세상의 시선에 대한 두려움에 용기를 내지 못하고 괴로워하는데..."
143,메이드 인 루프탑,8.60,한국,87분,https://movie-phinf.pstatic.net/20210624_289/16245014547204cVKw_JPEG/movie_image.jpg?type=m203_290_2,이홍내, 정휘, 곽민규,2021,6,23,"“나도 쿨해질거야 이제!”3년 동안 지지고 볶은 남자친구 ‘정민’에게 가.짜. 이별 통보를 한 지 30분 만에 한 개의 캐리어와 함께 집에서 쫓겨난 밀.당.실.패 취준생 ‘하늘’.이별 1일차, 갈 곳 없어 무작정 쳐들어간 친구 ‘봉식’의 옥탑방에서헤어진 연인과 쿨하게 밀당을 이어보는데…“내가 하는 건 다 힙해!”BJ를 하며 번 돈으로 플.렉.스.하며 원룸보다 작은 옥탑방을 명품샵으로 꾸미고‘마흔 전에 죽기’를 목표로 세운 채 오늘만 사는 자.유.영.혼. 힙스터 ‘봉식’.썸 1일차, 연애 따윈 필요 없다고 다짐 또 다짐했건만적극적으로 대시하는 썸남에게 자꾸만 눈이 가는데…쿨하고 힙한 청춘들의 하이텐션 썸머 로맨스가 시작된다!"
144,발신제한,7.71,한국,94분,https://movie-phinf.pstatic.net/20210609_138/1623220637715dKMK5_JPEG/movie_image.jpg?type=m203_290_2,조우진, 이재인, 진경,2021,6,23,"은행센터장 성규(조우진)는 아이들을 차에 태우고 출발한 평범한 출근길에 한 통의 발신번호 표시제한 전화를 받는다. 전화기 너머 의문의 목소리는 차에 폭탄이 설치되어 있고, 자리에서 일어날 경우 폭탄이 터진다고 경고하는데…의문의 전화를 보이스피싱이라고 대수롭지 않게 여기던 성규는 곧 회사 동료의 차가 같은 방식으로 폭파되는 것을 바로 눈 앞에서 목격하고, 졸지에 부산 도심 테러의 용의자가 되어 경찰의 추격을 받게 된다.내리면 폭탄이 터지는 절체절명의 순간, 경찰의 추격 속 의문의 발신자와의 전화마저 끊을 수 없는 상황에 놓이게 되는데…!"
145,루카,9.28,미국,95분,https://movie-phinf.pstatic.net/20210603_104/1622684157296bKxr2_JPEG/movie_image.jpg?type=m203_290_2,제이콥 트렘블레이, 잭 딜런 그레이저, 엠마 버만,2021,6,17,"이탈리아 리비에라의 아름다운 해변 마을,', 바다 밖 세상이 궁금하지만, 두렵기도 한 호기심 많은 소년 '루카'"", ', 자칭 인간세상 전문가 ‘알베르토’와 함께 모험을 감행하지만,', 물만 닿으면 바다 괴물로 변신하는 비밀 때문에 아슬아슬하기만 하다.', ', 새로운 친구 ‘줄리아’와 함께 젤라또와 파스타를 실컷 먹고', 스쿠터 여행을 꿈꾸는 여름은 그저 즐겁기만 한데…', ', 과연 이들은 언제까지 비밀을 감출 수 있을까?', ', 함께라서 행복한 여름,', 우리들의 잊지 못할 모험이 시작된다!"
146,청춘 선거,10.00,한국,99분,https://movie-phinf.pstatic.net/20210520_168/1621498719009MT53k_JPEG/movie_image.jpg?type=m203_290_2,고은영, 윤경미, 오수경,2021,6,17,"제주 최초 여성 도지사에 출마한 만 32세 고은영.', 바꾸고 싶어서, 바뀌고 싶어서 선거에 뛰어든 사람들.', 맨땅에 헤딩하면 어떤가. 맨날 후달리면 어떤가.', ‘청춘’을 유일한 ‘선거전략’으로 삼았다?', 무모하지만 판타스틱했던 청춘들이 온다', ', 판타스틱 청.춘.박.두."
147,"그 여름, 가장 차가웠던",7.50,중국,100분,https://movie-phinf.pstatic.net/20210527_103/1622095334350ilR1A_JPEG/movie_image.jpg?type=m203_290_2,등은희, 이감,,2021,6,17,"3년 전 엄마가 살해된 후, 소녀 ‘자허’와 아빠의 삶은 엉망이다.친구들에게 왕따를 당하고, 아빠와도 마음 속 이야기를 하지 않게 된 소녀,그러던 어느 날 우연히 자신의 엄마를 죽인 소년 ‘유레이’와 마주치게 된다.예상보다 빨리 석방된 그를 보고 소녀는 분노에 휩싸이고,복수하고 싶은 마음으로 그에게 의도적으로 접근하게 되는데…"
148,폭력의 그림자,6.50,영국,101분,https://movie-phinf.pstatic.net/20210622_185/1624354002767gWABY_JPEG/movie_image.jpg?type=m203_290_2,코스모 자비스,,,2021,6,17,황홀한 아일랜드 배경에 스며드는 액션전직 복서이면서 자폐증을 앓는 아들에게 좋은 아빠가 되고자 한다.그러나 청부 살인 일을 맡게 되면서 그의 삶은 위태롭게 흔들리기 시작하는데…
149,여고괴담 여섯번째 이야기 : 모교,5.88,한국,108분,https://movie-phinf.pstatic.net/20210610_158/1623288736483kkjkR_JPEG/movie_image.jpg?type=m203_290_2,김서형, 김현수, 최리,2021,6,17,"고교시절의 기억을 잃은 ‘은희(김서형)’는 ', 모교에 교감으로 부임한 후부터 ', 알 수 없는 환영과 환청에 시달리기 시작한다. ', ', 피해자임에도 불구하고 문제아로 내몰린 ‘하영(김현수)’은 ', 홀리듯 들어간 학교의 폐쇄된 화장실에서 귀신 소리를 듣게 되고', 그 곳에서 같은 아픔을 가진 ‘은희(김서형)’와 마주친다. ', ', 두 사람은 학교에서 벌어지는 기이한 일들이 ', 화장실에 있는 존재와 연관됐음을 알게 되고, ', 곧 죽음의 공포와 마주하게 된다. ', ', 기억 속에 감춰진 충격적인 진실이 밝혀진다!"
150,클라이밍,5.46,한국,77분,https://movie-phinf.pstatic.net/20210521_119/16215634401368xBCC_JPEG/movie_image.jpg?type=m203_290_2,김민지, 박송이,,2021,6,16,"세 달 전 교통사고를 겪은 세현은 세계 클라이밍 대회를 앞두고 ', 회복되지 않는 컨디션과 경쟁에 대한 압박으로 악몽에 시달린다. ', 그러던 어느 날 밤, 사고 당시 고장 났던 세현의 핸드폰으로 전화가 걸려온다. ', ', 다름 아닌, 바로 '나'로부터. "", ', 연락을 주고받을수록 서로 연결되어 있음을 느끼는 두 사람. ', 급기야 세현은 또 다른 세현의 임신이 자신에게도 영향을 끼친다는 것을 알게 되고, ', 그 이후 악몽처럼 기이한 일들이 일어나기 시작한다."
151,사랑하고 사랑받고 차고 차이고,8.68,일본,124분,https://movie-phinf.pstatic.net/20210521_43/1621563714733ScQVQ_JPEG/movie_image.jpg?type=m203_290_2,하마베 미나미, 키타무라 타쿠미, 아카소 에이지,2021,6,16,"모두가 행복한 사랑을 바라는 ‘아카리’(하마베 미나미)와 ', 한 발 뒤에서 사랑을 기다리는 ‘유나’(후쿠모토 리코). ', ', 서로 정반대의 성격이지만', 우연한 계기로 친구가 된 둘.', ', 고등학교 첫 학기가 시작되고', ‘아카리’와 ‘유나’에게도 ', 마음을 전하고 싶은 상대가 생겼다. ', ', “너도 내 마음과 같을까…?”', ', 조금씩 천천히, 너에게로 가는 길', 열일곱, 우리들의 성장형 청춘 로맨스"
152,콰이어트 플레이스 2,8.71,미국,97분,https://movie-phinf.pstatic.net/20210616_285/1623810005020XPJFm_JPEG/movie_image.jpg?type=m203_290_2,에밀리 블런트, 킬리언 머피, 밀리센트 시몬스,2021,6,16,"실체를 알 수 없는 괴생명체의 공격으로 일상의 모든 것이 사라진 세상,아이들 대신 죽음을 선택한 아빠의 희생 이후 살아남은 가족들은 위험에 노출된다.갓 태어난 막내를 포함한 아이들과 함께 소리 없는 사투를 이어가던 엄마 ‘에블린’은살아남기 위해 새로운 은신처를 찾아 집 밖을 나서지만, 텅 빈 고요함으로 가득한 바깥은 더 큰 위험이 도사리고 있는데..."
153,화이트 온 화이트,7.00,스페인,100분,https://movie-phinf.pstatic.net/20210506_85/1620279847281982qq_JPEG/movie_image.jpg?type=m203_290_2,알프레도 카스트로, 라스 루돌프,,2021,6,10,"20세기 초반, 중년의 사진작가 ‘페드로’는', 정체 모를 지주 ‘포터’의 결혼식 사진을 찍기 위해', 설원으로 둘러싸인 칠레의 어느 마을에 도착한다.', 하지만 소녀 티가 아직 가시지 않은 어린 신부만이 나타나고', ‘페드로’는 그녀의 순수한 아름다움에 집착하다', 결국 ‘포터’의 부하들에게 끌려가고 마는데…', ', 세상 끝에 선 사진작가, 잔혹한 현실을 마주한다!"
154,플래시백,5.09,캐나다,97분,https://movie-phinf.pstatic.net/20210520_172/1621488726058avlYH_JPEG/movie_image.jpg?type=m203_290_2,딜런 오브라이언, 마이카 먼로, 에모리 코헨,2021,6,10,"[""단조로운 일상에 지친 직장인 ‘프레드릭'., 어느 날 길에서 마주친 낯선 남자에게서 데자뷔를 느낀 뒤기억 저편에 묻어두었던 고등학생 시절 첫사랑 '신디'를 떠올린다., 신디가 졸업 시험을 앞두고 갑자기 사라졌다는 사실을 알게 된 프레드릭은그의 실종이 친구들과 호기심에 삼킨 금지된 약 '머큐리'와 깊이 연관되어 있음을 직감한다., “나는 과거의 기억인가, 미래의 환영인가”과거와 미래의 경계에 갇힌 프레드릭의 마지막 선택!과거의 미스터리를 파헤칠수록 시공간이 무너지는 기묘한 감각을 느끼게 되고악몽 같은 과거와 감옥 같은 미래의 경계에 갇힌 프레드릭은 자신의 현실을 결정할 최후의 선택을 한다."
155,캐시트럭,8.07,영국,119분,https://movie-phinf.pstatic.net/20210610_47/1623286504396SomKE_JPEG/movie_image.jpg?type=m203_290_2,제이슨 스타뎀, 스콧 이스트우드, 조쉬 하트넷,2021,6,9,"캐시트럭을 노리는 무장 강도에 의해 아들을 잃은 H(제이슨 스타뎀).분노에 휩싸인 그는 아들을 죽인 범인의 단서를 찾기 위해현금 호송 회사에 위장 취업한다.첫 임무부터 백발백중 사격 실력을 자랑하며,단숨에 에이스로 급부상한 H.캐시트럭을 노리는 자들을 하나 둘 처리하며,아들을 죽인 범인들과 점점 가까워지는데…자비는 없다, 분노에 가득 찬 응징만이 남았다.그의 분노가 폭발한다!"
156,실크 로드,5.00,미국,116분,https://movie-phinf.pstatic.net/20210517_145/1621236747097hafJh_JPEG/movie_image.jpg?type=m203_290_2,닉 로빈슨, 제이슨 클락, 알렉산드라 쉽,2021,6,9,"개인이 마약을 하든 뭘 하든국가의 통제는 억압이라 생각하는 상위 1% 비합법적 천재 ‘로스’.뛰어난 두뇌와 치밀한 계획으로비트코인을 이용해 흔적 없이 마약 쿨거래가 가능한다크 웹사이트 ‘실크로드’를 만든다.‘실크로드’로 돈맛을 알고세상을 향한 X를 날렸다고 생각한 바로 그 순간,정체불명 누군가가 말을 걸어오는데…"
157,썰,9.50,한국,84분,https://movie-phinf.pstatic.net/20210603_23/1622704695972mFTzK_JPEG/movie_image.jpg?type=m203_290_2,김강현, 찬희, 김소라,2021,6,3,"일주일에 무려 200만원, 핵이득 꿀알바 VVIP 돌봄 서비스를', 시작하게 된 공시생 ‘정석’(강찬희)이 인적 드문 산골에 위치한 저택을 찾는다.', ', 역대급 말빨을 장착한 선임 알바생 ‘이빨’(김강현)은 만나자마자 쉴 새 없이 썰을 늘어놓고,', 그 와중에 일명 전설의 10초녀 ‘세나’(김소라)가 눈앞에 등장한다.', 믿기 힘든 썰의 스케일은 걷잡을 수 없이 커져만 가는데…', ', 단단히 도른자들의 B급 전쟁이 시작된다!"
158,낫아웃,7.83,한국,107분,https://movie-phinf.pstatic.net/20210520_152/1621485754326FuY4e_JPEG/movie_image.jpg?type=m203_290_2,정재광, 정승길, 김희창,2021,6,3,"기적이 일어났고, 끝까지 가고 싶었다.', ', 특별할 것 없던 열아홉 고교 야구 입시생 ‘광호’는', 봉황대기 결승전 결승타의 주인공이 된다,', 잘 될 것 같았던 신인 드래프트에서 탈락한 ‘광호’.', ', 야구를 계속하기 위해서는 돈이 필요하다고 생각한 ‘광호’는', 친구에게 불법 휘발유를 파는 일을 소개받아 악착같이 돈을 모으기 시작한다.', ', 하지만 뭐하나 뜻대로 되지 않자,', 결국 ‘광호’는 친구에게 위험한 제안을 하는데…."
159,컨저링 3: 악마가 시켰다,8.17,미국,111분,https://movie-phinf.pstatic.net/20210518_265/1621316858792fXwRb_JPEG/movie_image.jpg?type=m203_290_2,베라 파미가, 패트릭 윌슨, 줄리안 힐리아드,2021,6,3,"1981년, 미국 역사상 최초로 잔혹한 살인사건의 용의자가 악마가 살해하도록 시켰다고 주장하는 초유의 사태가 일어난다! 그리고 사건의 배후에는 악마에게 빙의된 소년이 있었는데… 초자연 현상 연구가 워렌 부부의 사건 파일 중 여전히 미스터리로 남아있는 실화!진실 혹은 거짓? 살인사건의 범인, 인간인가 악마인가..."
160,라이더스 오브 저스티스,7.89,덴마크,116분,https://movie-phinf.pstatic.net/20210528_26/16221908172406snaw_JPEG/movie_image.jpg?type=m203_290_2,매즈 미켈슨, 니콜라이 리 코스, 라르스 브리그만,2021,6,2,"가족과 떨어진 채 지내던 현직 군인 마르쿠스(매즈 미켈슨)는 열차 사고로 갑작스럽게 아내를 잃고 실의에 빠져있던 중, 아내의 죽음에 얽힌 사고가 계획된 범죄였음을 알게 된다. 분노가 폭발한 마르쿠스는 범인들을 뒤쫓아 목숨을 건 추격전을 시작하고 자신만의 잔혹한 정의로 그들을 심판하기로 하는데…"
161,전주에서 길을 묻다,10.00,한국,91분,https://movie-phinf.pstatic.net/20210513_61/16208715656762Cv5S_JPEG/movie_image.jpg?type=m203_290_2,강양은, 조성희, 최수경,2021,6,1,"끊임없이 배워야 성장하는 배우라는 직업을 가진 사람들의 일탈 전주로드무비', 또한 연기자로서 상처받고 외로운 배우들의 새로운 탈 바뀜 성장 프로젝트 여행기"
162,보이저스,7.54,미국,108분,https://movie-phinf.pstatic.net/20210517_51/16212169542411PAv1_JPEG/movie_image.jpg?type=m203_290_2,콜린 파렐, 타이 쉐리던, 릴리 로즈 멜로디 뎁,2021,5,26,"2063년, 극심한 지구 온난화로미래 세대가 살아갈 새로운 행성을 개척하기 위해‘인류 이주 프로젝트’를 계획한다. 완벽한 우성 인자로 태어나 철저하게 격리 훈련을 받은 ‘30명의 탐사대원들’과이들을 이끌 대장 ‘리처드’는 ‘휴매니타스호’에 탑승해 우주로 향하게 된다. 한편, 일부 탐사대원들은 자신들의 임무에 대해 떨칠 수 없는 의문을 갖게 되고그들의 생활 속에 밀접한 ‘블루’를 가장 먼저 의심하기 시작한다.의심의 시작과 함께 비밀과 음모가 하나 둘 밝혀지게 되고대원들은 곧 겉잡을 수 없는 혼란에 빠지게 되는데… 인류를 위한 새로운 행성까지 앞으로 86년, 과연 이들은 ‘인류 이주 프로젝트’를 완수할 수 있을까?!"
163,굴뚝마을의 푸펠,8.62,일본,100분,https://movie-phinf.pstatic.net/20210506_164/1620277609542X5o2T_JPEG/movie_image.jpg?type=m203_290_2,아시다 마나, 쿠보타 마사타카,,2021,5,26,"새까만 연기로 뒤덮인 굴뚝마을에서는', 1. 하늘을 올려다보지 말 것', 2. 꿈을 믿지 말 것', 3. 진실을 알려 하지 말 것', ', 별의 존재를 믿고 있는 외톨이 ‘루비치'와"", 쓰레기에서 태어난 ‘푸펠'"", ', 친구가 된 두 사람이', 세상의 진실을 찾는 거대한 모험을 시작한다!"
164,애플,8.16,그리스,90분,https://movie-phinf.pstatic.net/20210412_292/1618209250689Ocdc6_JPEG/movie_image.jpg?type=m203_290_2,알리스 세르베탈리스, 소피아 게오르고바실리,,2021,5,26,"원인 모를 단기 기억상실증 유행병에 걸린 ‘알리스’에게 유일하게 남은 기억은 이름도 집 주소도 아닌 한 입 베어 문 사과의 맛. 며칠이 지나도 그를 찾아오는 가족이 나타나지 않자 무연고 환자로 분류된 ‘알리스’에게 병원에서는 새로운 경험들로 기억을 만들어내는 ‘인생 배우기’ 프로그램을 제안한다. 그러던 어느 날 ‘알리스’는 자신처럼 이 프로그램에 참여하고 있는 ‘안나’를 만난다.괜찮아요, 다들 잊고 사니까요."
165,파이프라인,7.76,한국,108분,https://movie-phinf.pstatic.net/20210526_164/1622018439127m1L49_JPEG/movie_image.jpg?type=m203_290_2,서인국, 이수혁, 음문석,2021,5,26,"손만 대면 대박을 터트리는 도유 업계 최고 천공기술자 ‘핀돌이’는', 수천억의 기름을 빼돌리기 위해 거대한 판을 짠 대기업 후계자 ‘건우’의', 거부할 수 없는 제안에 빠져 위험천만한 도유 작전에 합류한다.', ', 프로 용접공 '접새', 땅 속을 장기판처럼 꿰고 있는 '나과장',"", 괴력의 인간 굴착기 '큰삽', 이 모든 이들을 감시하는 '카운터'까지!"", ', 그러나 저마다 다른 목적을 가진 이들이 서로를 속고 속이면서', 계획은 예상치 못한 방향으로 흘러가기 시작하는데...', ', 인생 역전을 꿈꾸는 여섯 명의 도유꾼들', 그들의 막장 팀플레이가 시작된다!"
166,크루엘라,9.25,미국,133분,https://movie-phinf.pstatic.net/20210512_139/1620799657168vGIqq_JPEG/movie_image.jpg?type=m203_290_2,엠마 스톤,,,2021,5,26,"처음부터 난 알았어. 내가 특별하단 걸그게 불편한 인간들도 있겠지만 모두의 비위를 맞출 수는 없잖아?그러다 보니 결국, 학교를 계속 다닐 수가 없었지우여곡절 런던에 오게 된 나, 에스텔라는 재스퍼와 호레이스를 운명처럼 만났고나의 뛰어난 패션 감각을 이용해 완벽한 변장과 빠른 손놀림으로 런던 거리를 싹쓸이 했어도둑질이 지겹게 느껴질 때쯤, 꿈에 그리던 리버티 백화점에 낙하산(?)으로 들어가게 됐어거리를 떠돌았지만 패션을 향한 나의 열정만큼은 언제나 진심이었거든근데 이게 뭐야, 옷에는 손도 못 대보고 하루 종일 바닥 청소라니인내심에 한계를 느끼고 있을 때, 런던 패션계를 꽉 쥐고 있는 남작 부인이 나타났어천재는 천재를 알아보는 법! 난 남작 부인의 브랜드 디자이너로 들어가게 되었지꿈을 이룰 것 같았던 순간도 잠시, 세상에 남작 부인이 ‘그런 사람’이었을 줄이야…그래서 난 내가 누군지 보여주기로 했어잘가, 에스텔라난 이제 크루엘라야!"
167,쇼크 웨이브 2,10.00,홍콩,120분,https://movie-phinf.pstatic.net/20210407_56/1617772671538SdMca_JPEG/movie_image.jpg?type=m203_290_2,유덕화, 유청운, 니니,2021,5,20,"뛰어난 폭탄 제거 요원 ‘판청펑’(유덕화)은 현장에서 예기치 못한 사고로 왼쪽 다리를 잃는다. 이로 인한 좌천 통보에 분노한 ‘판청펑’은 폭탄 제거반 동료 ‘둥저원’(유청운)과 애인인 ‘팡링’(니니)에게 등을 돌리고 자취를 감춘다.5년 뒤, 홍콩의 한 호텔 행사장에서 폭탄 테러가 발생하고, 그곳에서 쓰러져 있는 그가 발견된다. 사고로 기억을 모두 잃은 채 깨어난 ‘판청펑’은 자신에게 극비 임무가 있었음을 알게 된다. 점점 세력이 커지는 테러 집단 ‘부활회’에 잠입해 그들의 계획을 알아내야 하는 것.마침내 그들의 목적을 알게 된 ‘판청펑’, 그리고 폭탄 제거반, 반테러리즘 특수부대 팀은 세계에서 가장 작은 핵폭탄으로, 홍콩국제공항뿐 아니라 국제상업센터, 국제금융센터, 주요 지하철 역까지 모조리 쓸어버릴 계획에 경악한다."
168,혼자 사는 사람들,8.62,한국,90분,https://movie-phinf.pstatic.net/20210506_173/1620292148907Ao11i_JPEG/movie_image.jpg?type=m203_290_2,공승연, 정다은,,2021,5,19,"집에서도 밖에서도 늘 혼자가 편한 진아.', 사람들은 자꾸 말을 걸어오지만, 진아는 그저 불편하다.', 회사에서 신입사원의 1:1 교육까지 떠맡자 괴로워 죽을 지경.', 그러던 어느 날, 출퇴근길에 맨날 말을 걸던 옆집 남자가', 아무도 모르게 혼자 죽었다는 걸 알게 된다.', 그 죽음 이후, 진아의 고요한 일상에 작은 파문이 이는데…', ', 저마다 1인분의 외로움을 간직한, 우리들 이야기"
169,도라에몽: 스탠바이미 2,8.75,일본,96분,https://movie-phinf.pstatic.net/20210518_70/1621322771769VkGHS_JPEG/movie_image.jpg?type=m203_290_2,윤아영, 김정아, 김혜성,2021,5,19,"“할머니를 만나고 싶어!”어느 날 진구는 돌아가신 할머니와의 추억이 담긴 낡은 곰 인형을 발견하고할머니가 보고 싶은 마음에 도라에몽의 4차원 비밀도구 타임머신을 타고 과거로 향한다.느닷없이 찾아온 소년을 금세 진구라고 믿어주시는 할머니는 한 가지 소원을 말씀하시는데…“진구의 아내를 만나보고 싶구나”결혼식을 보여 드리기 위해 미래로 간 도라에몽과 진구!하지만 이슬이와의 결혼식 당일 신랑 진구는 도망가 버리고퉁퉁이와 비실이가 진구를 찾는 동안 이슬이는 진구를 믿고 기다리는데…할머니의 소원을 위해, 그리고 가족과 친구들, 좋아하는 이슬이와의 약속을 위해도라에몽과 진구의 과거와 현재, 미래를 넘나드는 스펙터클한 대모험이 시작된다!"
170,꼬마 마법사 레미 : 견습 마법사를 찾아서,6.00,일본,92분,https://movie-phinf.pstatic.net/20210517_246/1621236518119tzJ5F_JPEG/movie_image.jpg?type=m203_290_2,모리카와 아오이, 마츠이 레나, 모모타 카나코,2021,5,19,"나이도, 성격도, 살아온 환경도 다른 ‘소라’ & ‘미레’ & ‘레이카’.하지만 <꼬마 마법사 레미>를 어린 시절 추억으로 간직하고 있다는 공통점이 있다.서로 다른 세 사람을 연결해준 마법같은 인연.어른이 되느라 바빴던 그녀들은 잠시 잊고 있었던 것들을 다시금 떠올리게 되는데...지금, ‘레미’의 마법이 다시 시작된다!"
