299,167,6
300,168,2
301,169,12
302,169,2
303,169,0
304,169,1
305,170,2
306,170,12
307,171,4
308,171,0
309,172,2
310,173,5
311,174,13
312,175,15
313,175,5
314,175,2
315,176,7
316,176,10
317,177,8
318,177,16
319,178,2
320,179,11
321,179,2
322,180,2
323,180,14
324,181,2
325,181,6
326,182,6
327,183,15
328,183,6
329,184,2
330,185,13
331,186,2
332,187,5
333,187,4
334,187,11
335,188,12
336,188,5
337,188,4
338,189,13
339,190,2
340,190,14
341,191,6
342,192,2
343,193,12
344,194,14
345,194,2
346,194,15
347,194,0
348,195,13
349,196,2
350,197,2
351,197,10
352,198,8
353,198,6
354,199,2
355,200,2
356,201,2
357,202,5
358,202,4
359,202,3
360,203,12
361,203,14
362,204,6
363,205,2
364,206,5
365,206,11
366,207,2
367,208,2
368,209,2
369,210,13
370,211,2
371,211,14
372,212,11
373,212,2
374,213,2
375,214,2
376,215,13
377,216,13
378,217,9
379,217,14
380,218,1
381,218,0
382,218,14
383,219,5
384,220,5
385,220,2
386,221,2
387,222,16
388,222,6
389,223,5
390,223,15
391,224,2
392,225,2
393,226,12
394,227,2
395,228,6
396,228,2
397,229,13
398,230,5
399,230,4
400,230,15
401,231,12
402,231,5
403,231,3
404,232,2
405,232,14
406,233,1
407,233,6
408,234,16
409,234,6
410,235,5
411,236,13
412,237,12
413,237,5
414,237,4
415,238,2
416,239,2
417,239,11
418,240,12
419,240,5
420,240,3
421,241,2
422,242,2
423,243,2
424,243,15
425,244,12
426,245,15
427,245,2
428,245,6
429,246,14
430,246,2
431,247,12
432,247,4
433,248,15
434,248,6
435,249,2
436,250,2
437,251,2
438,251,3
439,251,14
440,252,8
441,252,6
442,253,2
443,254,11
444,254,5
445,255,7
446,256,6
447,257,2
448,258,12
449,259,5
450,259,4
451,260,2
452,260,14
453,261,2
454,261,11
455,261,14
456,262,1
457,262,6
458,263,11
459,263,14
460,264,0
461,264,2
462,265,12
463,266,5
464,266,15
465,266,2
466,267,11
467,267,1
468,268,6
469,269,16
470,269,15
471,269,6
472,270,2
473,271,2
474,272,8
475,272,16
476,272,6
477,273,12
478,274,15
479,274,2
480,275,12
481,276,2
482,277,11
483,278,2
484,279,6
485,280,11
486,281,16
487,281,3
488,282,2
489,283,2
490,284,16
491,284,8
492,285,12
493,286,11
494,287,14
495,287,11
496,288,2
497,288,0
498,289,13
499,290,14
500,290,11
501,291,8
502,291,6
503,292,2
504,292,14
505,293,2
506,294,4
507,294,2
508,294,0
509,295,2
510,295,6
511,296,2
512,297,2
513,298,2
514,298,14
515,299,2
516,299,5
517,300,5
518,301,0
519,301,2
520,302,2
521,302,14
522,303,2
523,303,14
524,304,2
525,304,0
526,305,2
527,305,6
528,305,8
529,305,15
530,305,0
531,306,2
532,307,15
533,307,14
534,307,5
535,308,2
536,309,11
537,309,2
538,309,10
539,310,17
540,310,5
541,311,11
542,311,16
543,312,14
544,312,2
545,313,2
546,314,13
547,315,12
548,316,13
549,317,2
550,317,14
551,318,2
552,319,2
553,319,3
554,319,1
555,320,5
556,320,15
557,320,6
558,321,2
559,322,5
560,323,13
561,324,2
562,325,13
563,326,2
564,327,2
565,327,0
566,328,13
567,328,2
568,329,12
569,329,14
570,330,2
571,331,10
572,331,2
573,332,2
574,333,2
575,333,14
576,333,3
577,334,2
578,335,16
579,335,11
580,336,2
581,337,2
582,338,8
583,338,6
584,339,12
585,340,13
586,341,2
587,342,11
588,342,4
589,343,5
590,343,6
591,344,16
592,345,5
593,346,11
594,346,14
595,347,16
596,347,6
597,348,2
598,349,2
599,350,2
600,350,11
601,351,12
602,351,10
603,351,4
604,352,1
605,353,12
606,353,2
607,353,3
608,354,2
609,355,13
610,356,15
611,356,2
612,356,14
613,357,15
614,357,2
615,357,6
616,358,11
617,359,2
618,360,15
619,361,12
620,361,4
621,362,13
622,363,5
623,364,2
624,365,0
625,365,2
626,366,2
627,367,2
628,368,6
629,369,14
630,369,11
631,370,2
632,371,11
633,371,2
634,372,2
635,373,6
636,373,8
637,374,15
638,374,2
639,374,6
640,375,2
641,375,6
642,376,11
643,376,2
644,377,5
645,377,2
646,378,15
647,378,2
648,379,2
649,380,12
650,381,14
651,381,2
652,382,3
653,382,14
654,383,2
655,383,1
656,384,13
657,385,2
658,385,15
659,385,11
660,386,12
661,386,4
662,386,3
663,387,14
664,387,2
665,388,6
666,388,15
667,389,13
668,389,2
669,390,13
670,391,2
671,392,2
672,393,12
673,394,12
674,394,4
675,394,2
676,395,5
677,395,6
678,396,2
679,397,11
680,397,6
681,398,12
682,399,2
683,400,2
684,401,13
685,402,17
686,402,2
687,403,2
688,404,12
689,405,2
690,406,5
691,406,15
692,406,2
693,407,14
694,407,2
695,408,11
696,408,2
697,409,16
698,409,6
699,410,2
700,411,2
701,411,6
702,412,2
703,413,11
704,413,2
705,414,6
706,415,5
707,415,15
708,415,2
709,416,2
710,417,2
711,417,14
712,418,8
713,418,16
714,418,6
715,419,13
716,420,10
717,420,2
718,420,14
719,421,2
720,422,5
721,422,1
722,423,11
723,423,5
724,423,2
725,424,12
726,424,2
727,425,2
728,426,2
729,427,2
730,428,12
731,429,2
732,429,0
733,429,3
734,430,11
735,431,6
736,431,2
737,431,14
738,432,16
739,433,11
740,433,2
741,434,12
742,435,11
743,435,5
744,436,11
745,437,15
746,437,5
747,438,5
748,438,1
749,439,13
750,440,12
751,441,2
752,442,2
753,443,12
754,444,17
755,445,11
756,445,14
757,446,2
758,446,5
759,447,3
760,447,14
761,448,12
762,448,4
763,449,2
764,450,2
765,451,6
766,452,11
767,452,2
768,453,5
769,453,4
770,453,2
771,454,2
772,455,2
773,455,6
774,455,5
775,456,2
776,457,12
777,458,13
778,459,1
779,459,2
780,460,16
781,461,5
782,461,2
783,462,2
784,463,5
785,463,2
786,463,6
787,464,2
788,464,11
789,465,2
790,465,6
791,465,15
792,466,3
793,466,8
794,467,2
795,468,12
796,468,14
797,469,2
798,470,11
799,470,14
800,471,1
801,471,5
802,471,2
803,472,2
804,473,1
805,474,2
806,474,15
807,475,2
808,475,11
809,476,2
810,477,2
811,478,2
812,479,2
813,480,2
814,481,11
815,482,5
816,483,3
817,483,4
818,484,5
819,484,15
820,484,2
821,485,15
822,485,6
823,486,12
824,486,2
825,486,0
826,487,11
827,487,2
828,488,13
829,489,2
830,490,10
831,490,12
832,491,8
833,491,6
834,492,2
835,493,2
836,494,2
837,494,0
838,494,4
839,495,2
840,496,16
841,496,6
842,497,2
843,498,2
844,499,0
845,499,2
846,500,5
847,500,11
848,501,11
849,501,2
850,502,12
851,503,15
852,503,2
853,504,4
854,504,2
855,504,0
856,505,2
857,506,15
858,506,2
859,507,7
860,508,1
861,508,6
862,509,1
863,509,16
864,510,4
865,510,6
866,511,16
867,512,2
868,513,12
869,513,4
870,513,11
871,513,0
872,513,3
873,513,10
874,514,5
875,514,11
876,515,5
877,515,16
878,515,6
879,516,2
880,517,2
881,518,2
882,519,16
883,519,8
884,520,13
885,521,6
886,522,8
887,522,11
888,522,14
889,523,5
890,524,15
891,524,6
892,524,5
893,525,2
894,526,2
895,526,14
896,527,16
897,527,6
898,528,3
899,528,6
900,528,8
901,529,13
902,530,12
903,531,2
904,531,11
905,532,11
906,532,14
907,533,5
908,533,2
909,534,2
910,535,3
911,535,16
912,536,3
913,536,8
914,537,13
915,538,2
916,539,2
917,539,9
918,540,16
919,540,8
920,540,6
921,541,5
922,541,6
923,542,11
924,542,2
925,542,14
926,543,12
927,543,2
928,544,13
929,545,2
930,546,15
931,546,5
932,547,16
933,547,6
934,548,12
935,548,4
936,548,11
937,549,11
938,550,2
939,550,17
940,551,2
941,552,4
942,552,5
943,552,3
944,552,12
945,553,11
946,554,2
947,554,14
948,555,12
949,556,12
950,556,5
951,556,3
952,556,11
953,557,5
954,557,4
955,557,15
956,558,11
957,558,2
958,558,17
959,559,2
960,560,8
961,560,2
962,561,12
963,561,4
964,561,11
965,562,13
966,563,2
967,564,12
968,564,11
969,564,0
970,565,11
971,565,5
972,566,11
973,566,2
974,567,5
975,568,2
976,569,2
977,570,12
978,570,4
979,570,11
980,571,11
981,572,2
982,573,2
983,574,12
984,574,4
985,574,11
986,575,11
987,575,16
988,575,6
989,576,13
990,577,5
991,577,2
992,578,12
993,578,4
994,578,0
995,578,3
996,579,10
997,579,2
998,580,12
999,581,12
1000,582,2
1001,582,5
1002,583,8
1003,583,6
1004,584,2
1005,585,2
1006,586,13
1007,587,14
1008,587,3
1009,587,2
1010,588,13
1011,589,12
1012,589,11
1013,589,0
1014,589,3
1015,590,2
1016,590,11
1017,591,2
1018,592,5
1019,592,4
1020,593,6
1021,593,5
1022,594,14
1023,594,11
1024,595,12
1025,595,11
1026,595,5
1027,595,4
1028,596,2
1029,597,6
1030,598,11
1031,599,11
1032,599,14
1033,599,2
1034,600,5
1035,600,2
1036,601,2
1037,602,13
1038,603,13
1039,604,14
1040,604,11
1041,605,15
1042,605,2
1043,606,11
1044,606,2
1045,607,5
1046,607,6
1047,608,13
1048,609,2
1049,610,0
1050,610,11
1051,610,2
1052,611,2
1053,612,13
1054,613,11
1055,613,16
1056,614,15
1057,614,2
1058,615,14
1059,615,11
1060,616,6
1061,617,12
1062,617,11
1063,617,0
1064,618,2
1065,619,13
1066,620,12
1067,620,0
1068,620,11
1069,620,4
1070,621,2
1071,622,2
1072,623,12
1073,623,4
1074,623,11
1075,623,0
1076,624,2
1077,625,12
1078,625,4
1079,625,11
1080,626,14
1081,626,11
1082,627,13
1083,628,2
1084,629,2
1085,629,14
1086,630,2
1087,630,14
1088,631,8
1089,631,6
1090,632,12
1091,633,11
1092,634,13
1093,635,12
1094,636,2
1095,636,14
1096,636,8
1097,637,12
1098,637,3
1099,637,4
1100,638,11
1101,638,2
1102,639,12
1103,640,14
1104,640,2
1105,641,13
1106,642,15
1107,643,8
1108,643,6
1109,644,13
1110,645,2
1111,646,11
1112,647,12
1113,648,12
1114,648,4
1115,648,11
1116,649,0
1117,650,12
1118,651,13
1119,652,13
1120,653,12
1121,653,11
1122,653,0
1123,654,16
1124,654,6
1125,655,6
1126,656,13
1127,657,12
1128,657,3
1129,658,0
1130,658,3
1131,658,2
1132,659,12
1133,660,2
1134,660,0
1135,661,2
1136,661,14
1137,662,16
1138,662,6
1139,663,12
1140,664,13
1141,665,2
1142,666,5
1143,667,13
1144,668,7
1145,669,11
1146,669,3
1147,669,16
1148,670,12
1149,670,4
1150,670,11
1151,671,2
1152,671,14
1153,672,12
1154,673,12
1155,674,2
1156,675,12
1157,676,11
1158,677,12
1159,678,2
1160,679,16
1161,679,8
1162,679,6
1163,680,2
1164,681,16
1165,682,5
1166,682,2
1167,682,17
1168,683,12
1169,683,4
1170,684,12
1171,684,11
1172,685,12
1173,686,2
1174,686,3
1175,687,12
1176,688,13
1177,689,2
1178,690,12
1179,691,16
1180,691,1
1181,692,2
1182,693,13
1183,694,13
1184,694,2
1185,695,12
1186,696,12
1187,696,4
1188,696,11
1189,697,12
1190,697,4
1191,697,11
1192,698,12
1193,699,0
1194,699,4
1195,699,11
1196,700,13
1197,701,13
1198,702,12
1199,702,5
1200,702,3
1201,703,1
1202,704,16
1203,704,8
1204,704,6
1205,705,13
1206,706,2
1207,706,14
1208,707,6
1209,707,16
1210,708,12
1211,709,16
1212,709,6
1213,710,13
1214,711,12
1215,711,0
1216,711,11
1217,712,6
1218,712,16
1219,713,13
1220,714,12
1221,714,4
1222,714,11
1223,715,5
1224,715,16
1225,715,6
1226,716,12
1227,717,11
1228,717,2
1229,717,14
1230,718,2
1231,719,12
1232,720,13
1233,721,12
1234,721,3
1235,722,5
1236,723,12
1237,724,16
1238,724,11
1239,725,12
1240,726,12
1241,726,4
1242,726,0
1243,727,2
1244,727,10
1245,727,14
1246,728,12
1247,729,2
1248,730,12
1249,731,1
1250,732,12
1251,733,12
1252,734,13
1253,735,12
1254,735,4
1255,735,11
